Date,Open,High,Low,Close,Volume
2021-02-09,81.0,136.0500030517578,78.0,87.30000305175781,136673.0
2021-02-10,105.0,105.0,90.0,97.3499984741211,74767.0
2021-02-11,102.0,102.0,90.0,91.0500030517578,18300.0
2021-02-12,89.55000305175781,89.69999694824219,72.1500015258789,78.1500015258789,32280.0
2021-02-16,78.75,81.0,75.1500015258789,75.9000015258789,17207.0
2021-02-17,78.0,78.1500015258789,63.900001525878906,65.55000305175781,19467.0
2021-02-18,65.25,66.9000015258789,60.75,62.70000076293945,15033.0
2021-02-19,66.0,67.5,63.29999923706055,65.25,11147.0
2021-02-22,65.25,67.5,62.400001525878906,63.29999923706055,6887.0
2021-02-23,61.95000076293945,63.0,56.54999923706055,60.150001525878906,9233.0
2021-02-24,58.95000076293945,78.75,58.5,65.8499984741211,64653.0
2021-02-25,75.0,77.25,69.30000305175781,72.5999984741211,30660.0
2021-02-26,72.9000015258789,72.9000015258789,62.70000076293945,63.29999923706055,13333.0
2021-03-01,67.19999694824219,70.16999816894531,64.5,68.8499984741211,10547.0
2021-03-02,72.0,82.3499984741211,70.5,79.94999694824219,179460.0
2021-03-03,84.0,97.5,73.6500015258789,76.6500015258789,179227.0
2021-03-04,75.30000305175781,75.44999694824219,60.45000076293945,67.5,25060.0
2021-03-05,64.19999694824219,67.0199966430664,59.25,63.0,13053.0
2021-03-08,63.59999847412109,74.4000015258789,60.0,72.9000015258789,17533.0
2021-03-09,67.3499984741211,70.68000030517578,63.29999923706055,65.69999694824219,16787.0
2021-03-10,65.69999694824219,66.75,63.75,65.4000015258789,5020.0
2021-03-11,66.0,68.0999984741211,64.6500015258789,66.1500015258789,5167.0
2021-03-12,65.69999694824219,67.5,63.75,65.8499984741211,4820.0
2021-03-15,73.0199966430664,82.19999694824219,70.19999694824219,77.69999694824219,33827.0
2021-03-16,77.69999694824219,85.21499633789062,74.4000015258789,77.4000015258789,18140.0
2021-03-17,75.5999984741211,82.5,75.30000305175781,81.0,5540.0
2021-03-18,79.94999694824219,84.16500091552734,75.9000015258789,77.8499984741211,9747.0
2021-03-19,78.0,82.5,73.80000305175781,73.80000305175781,11680.0
2021-03-22,75.0,81.75,72.75,79.3499984741211,6447.0
2021-03-23,75.44999694824219,77.4749984741211,72.5999984741211,74.55000305175781,6127.0
2021-03-24,75.0,80.69999694824219,63.67499923706055,63.900001525878906,9400.0
2021-03-25,63.900001525878906,66.75,63.900001525878906,66.1500015258789,2987.0
2021-03-26,66.9000015258789,70.3499984741211,66.5999984741211,67.19999694824219,3673.0
2021-03-29,67.5,68.25,65.25,67.5,3147.0
2021-03-30,65.69999694824219,67.3499984741211,63.75,63.900001525878906,4320.0
2021-03-31,64.19999694824219,68.55000305175781,64.19999694824219,65.4000015258789,3987.0
2021-04-01,67.3499984741211,67.41000366210938,65.0999984741211,65.69999694824219,2620.0
2021-04-05,65.25,65.69999694824219,62.400001525878906,64.80000305175781,5787.0
2021-04-06,64.6500015258789,64.6500015258789,61.5,61.5,2433.0
2021-04-07,61.650001525878906,62.25,57.900001525878906,59.09999847412109,12493.0
2021-04-08,60.0,66.1500015258789,56.70000076293945,63.900001525878906,17920.0
2021-04-09,62.400001525878906,65.55000305175781,60.29999923706055,61.20000076293945,5387.0
2021-04-12,62.400001525878906,62.84999847412109,57.75,58.34999847412109,5273.0
2021-04-13,58.04999923706055,58.650001525878906,52.650001525878906,54.59999847412109,5620.0
2021-04-14,54.75,56.70000076293945,49.79999923706055,51.29999923706055,6493.0
2021-04-15,52.5,52.5,43.79999923706055,45.150001525878906,8607.0
2021-04-16,44.25,47.20500183105469,42.29999923706055,46.5,6747.0
2021-04-19,46.5,55.5,46.5,52.04999923706055,21967.0
2021-04-20,50.70000076293945,61.20000076293945,48.0,48.900001525878906,25007.0
2021-04-21,47.25,51.59999847412109,46.79999923706055,51.29999923706055,4200.0
